"FWB_id","site_year_code","sp_site","collection_site_id","fish_family","fish_scientific_name","fish_name_level","waterbody_type","collection_decimal_longitude","collection_decimal_latitude","sp_site_mean_N","sp_site_var_N","sp_site_mean_C","sp_site_var_C","sp_site_mean_length","sp_site_var_length","sp_site_num_ind","sp_site_body_size_range","VarTot"
"FWB_0044","FWB_0044_2011","Macquaria ambigua_Gidi Gidi","Gidi Gidi","Percichthyidae","Macquaria ambigua","species","lentic",150.047162,-28.403415,0.742858407415369,0.00950183542529508,0.615405825791855,0.027121987238405,200.192307692308,7729.84153846154,26,312,0.0366238226637001
"FWB_0044","FWB_0044_2011","Nematalosa erebi_Gidi Gidi","Gidi Gidi","Dorosomatidae","Nematalosa erebi","species","lentic",150.047162,-28.403415,0.639772042303688,0.0219634200832886,0.212732843137255,0.0159639687549716,144.266666666667,3259.37471264368,30,184,0.0379273888382602
"FWB_0045","FWB_0045_2008","Amniataba percoides_Hodgkinson River","Hodgkinson River","Terapontidae","Amniataba percoides","species","lotic",144.8166667,-16.7166667,0.776773019393732,0.0401793087763156,0.212228893517951,0.0374895643025071,52,111,3,21,0.0776688730788227
"FWB_0045","FWB_0045_2008","Leiopotherapon unicolor_Hodgkinson River","Hodgkinson River","Terapontidae","Leiopotherapon unicolor","species","lotic",144.8166667,-16.7166667,0.246488085082182,0.047966287332395,0.588163215292244,0.139709138419596,66.6666666666667,154.333333333333,3,22,0.187675425751991
"FWB_0045","FWB_0045_2008","Melanotaenia_Hodgkinson River","Hodgkinson River","Melanotaeniidae","Melanotaenia sp.","genus","lotic",144.8166667,-16.7166667,0.367115964283683,0.0391070064913467,0.511661152636523,0.0174625793951699,55,28,3,10,0.0565695858865165
"FWB_0045","FWB_0045_2008","Oxyeleotris lineolata_Hodgkinson River","Hodgkinson River","Butidae","Oxyeleotris lineolata","species","lotic",144.8166667,-16.7166667,0.436842404595348,0.0025619490247066,0.366417514193522,0.0160474400330485,95,3601,3,109,0.0186093890577551
"FWB_0045","FWB_0045_2008","Toxotes_Hodgkinson River","Hodgkinson River","Toxotidae","Toxotes sp.","genus","lotic",144.8166667,-16.7166667,0.200136495478587,0.0801092336449011,0.672589143487317,0.00646515886531262,66,2,2,2,0.0865743925102138
"FWB_0046","FWB_0046_2002","Amniataba percoides_Hooley_Ck","Hooley_Ck","Terapontidae","Amniataba percoides","species","lotic",117.999111,-21.884789,0.695377128953771,0.0876770561386684,0.562469850458273,0.033851538944307,64.5,560.333333333333,6,NA,0.121528595082975
"FWB_0046","FWB_0046_2002","Glossogobius giuris_Hooley_Ck","Hooley_Ck","Gobiidae","Glossogobius giuris","species","lotic",117.999111,-21.884789,0.109489051094891,0.0159838030795461,0.490593342981187,0.00174527014338441,136,108,4,18,0.0177290732229305
"FWB_0046","FWB_0046_2002","Leiopotherapon aheneus_Hooley_Ck","Hooley_Ck","Terapontidae","Leiopotherapon aheneus","species","lotic",117.999111,-21.884789,0.159124087591241,5.11481698545452e-06,0.351664254703329,0.00306776604723538,56,0.8,6,2,0.00307288086422084
"FWB_0046","FWB_0046_2002","Leiopotherapon unicolor_Hooley_Ck","Hooley_Ck","Terapontidae","Leiopotherapon unicolor","species","lotic",117.999111,-21.884789,0.287226277372263,0.0466494143077872,0.471599131693198,0.111948470948881,73.125,862.696428571429,8,69,0.158597885256669
"FWB_0046","FWB_0046_2002","Melanotaenia australis_Hooley_Ck","Hooley_Ck","Melanotaeniidae","Melanotaenia australis","species","lotic",117.999111,-21.884789,0.231143552311436,0.000827463725646901,0.462132175590931,0.0183702946644299,49,5.33333333333333,6,NA,0.0191977583900768
"FWB_0046","FWB_0046_2002","Nematalosa erebi_Hooley_Ck","Hooley_Ck","Dorosomatidae","Nematalosa erebi","species","lotic",117.999111,-21.884789,0.267153284671533,0.0253088721946946,0.308248914616498,0.0390689193217462,144.2,2671.73333333333,10,122,0.0643777915164407
"FWB_0056","FWB_0056_2014","Ambassis agassizii_mary_07","mary_07","Ambassidae","Ambassis agassizii","species","lotic",152.71395,-26.727109,0.121368449633451,0.0212460638952193,0.534139519578809,0.0766116700400553,NA,NA,3,NA,0.0978577339352746
"FWB_0056","FWB_0056_2014","Anguilla reinhardtii_mary_07","mary_07","Anguillidae","Anguilla reinhardtii","species","lotic",152.71395,-26.727109,0.924337044076387,0.0162667634094681,0.728940440934518,0.00465751336605697,NA,NA,3,NA,0.0209242767755251
"FWB_0056","FWB_0056_2014","Craterocephalus marjoriae_mary_07","mary_07","Atherinidae","Craterocephalus marjoriae","species","lotic",152.71395,-26.727109,0.350891483392162,0.0213737748125516,0.349045738729845,0.225957927820207,NA,NA,3,NA,0.247331702632758
"FWB_0056","FWB_0056_2014","Hypseleotris galii_mary_07","mary_07","Eleotridae","Hypseleotris galii","species","lotic",152.71395,-26.727109,0.173590370169246,0.0712083096778163,0.683530766699572,0.000226956605913187,NA,NA,3,NA,0.0714352662837294
"FWB_0056","FWB_0056_2014","Hypseleotris klunzingeri_mary_07","mary_07","Eleotridae","Hypseleotris klunzingeri","species","lotic",152.71395,-26.727109,0.318852384831206,0.0755601138629943,0.465037841395195,0.00160343552897555,NA,NA,3,NA,0.0771635493919699
"FWB_0056","FWB_0056_2014","Philypnodon grandiceps_mary_07","mary_07","Eleotridae","Philypnodon grandiceps","species","lotic",152.71395,-26.727109,0.295682867227803,NA,1,NA,NA,NA,1,NA,NA
"FWB_0056","FWB_0056_2014","Pseudomugil signifer_mary_07","mary_07","Pseudomugilidae","Pseudomugil signifer","species","lotic",152.71395,-26.727109,0.670558421576613,0.0281064279924834,0.455083909180651,0.127512317659177,NA,NA,3,NA,0.15561874565166
"FWB_0056","FWB_0056_2014","Retropinna semoni_mary_07","mary_07","Retropinnidae","Retropinna semoni","species","lotic",152.71395,-26.727109,0.703412073490814,0.00228606719599488,0.303060217176702,0.00262864840001987,NA,NA,3,NA,0.00491471559601475
"FWB_0056","FWB_0056_2014","Tandanus tandanus_mary_07","mary_07","Plotosidae","Tandanus tandanus","species","lotic",152.71395,-26.727109,0.404289980993755,NA,0.64634748272458,NA,NA,NA,1,NA,NA
"FWB_0057","FWB_0057_2014","Ambassis agassizii_mary_08","mary_08","Ambassidae","Ambassis agassizii","species","lotic",152.691161,-26.623691,0.649019888396051,0.0730790680389954,0.551518495166036,0.00753739628206982,NA,NA,3,NA,0.0806164643210652
"FWB_0057","FWB_0057_2014","Anguilla reinhardtii_mary_08","mary_08","Anguillidae","Anguilla reinhardtii","species","lotic",152.691161,-26.623691,0.946201173272285,NA,0.811633039092056,NA,NA,NA,1,NA,NA
"FWB_0057","FWB_0057_2014","Craterocephalus marjoriae_mary_08","mary_08","Atherinidae","Craterocephalus marjoriae","species","lotic",152.691161,-26.623691,0.659989507321028,0.000497774088004514,0.471863177805801,0.000531185000294191,NA,NA,3,NA,0.0010289590882987
"FWB_0057","FWB_0057_2014","Gambusia holbrooki_mary_08","mary_08","Poeciliidae","Gambusia holbrooki","species","lotic",152.691161,-26.623691,0.443506462536367,0.0145271378526318,0.474385245901639,0.0395909766792187,NA,NA,3,NA,0.0541181145318505
"FWB_0057","FWB_0057_2014","Hypseleotris galii_mary_08","mary_08","Eleotridae","Hypseleotris galii","species","lotic",152.691161,-26.623691,0.610387752182,0.0160161950219138,0.361312526271543,0.0135716226026969,NA,NA,3,NA,0.0295878176246107
"FWB_0057","FWB_0057_2014","Hypseleotris klunzingeri_mary_08","mary_08","Eleotridae","Hypseleotris klunzingeri","species","lotic",152.691161,-26.623691,0.526207850431631,0.0204809780767102,0.494430432955023,0.00422241128567166,NA,NA,3,NA,0.0247033893623819
"FWB_0057","FWB_0057_2014","Melanotaenia duboulayi_mary_08","mary_08","Melanotaeniidae","Melanotaenia duboulayi","species","lotic",152.691161,-26.623691,0.44775122812038,0.00260778810528954,0.500446616225305,0.0169192130516759,NA,NA,3,NA,0.0195270011569654
"FWB_0057","FWB_0057_2014","Philypnodon grandiceps_mary_08","mary_08","Eleotridae","Philypnodon grandiceps","species","lotic",152.691161,-26.623691,0.423236514522821,NA,0,NA,NA,NA,1,NA,NA
"FWB_0057","FWB_0057_2014","Pseudomugil signifer_mary_08","mary_08","Pseudomugilidae","Pseudomugil signifer","species","lotic",152.691161,-26.623691,0.699527829446273,0.0100646477127631,0.543584489281211,0.007248964228694,NA,NA,3,NA,0.0173136119414571
"FWB_0057","FWB_0057_2014","Retropinna semoni_mary_08","mary_08","Retropinnidae","Retropinna semoni","species","lotic",152.691161,-26.623691,0.649973768302571,0.31747639353662,0.66051912568306,0.0877843658447153,NA,NA,3,NA,0.405260759381335
"FWB_0057","FWB_0057_2014","Tandanus tandanus_mary_08","mary_08","Plotosidae","Tandanus tandanus","species","lotic",152.691161,-26.623691,0.717460771688844,0.00246278170856869,0.183532997057587,0.0523419966312793,NA,NA,3,NA,0.054804778339848
"FWB_0062","FWB_0062_2008","Hephaestus carbo_McLeod River","McLeod River","Terapontidae","Hephaestus carbo","species","lotic",145,-16.5,1,NA,0.775463405312441,NA,182,NA,1,0,NA
"FWB_0062","FWB_0062_2008","Leiopotherapon unicolor_McLeod River","McLeod River","Terapontidae","Leiopotherapon unicolor","species","lotic",145,-16.5,0.440397350993377,0.0713737940244296,0.589241352952417,0.0611146303634175,98,969.2,6,83,0.132488424387847
"FWB_0062","FWB_0062_2008","Melanotaenia_McLeod River","McLeod River","Melanotaeniidae","Melanotaenia sp.","genus","lotic",145,-16.5,0.313728581940502,0.0972641597219467,0.432193133320594,0.0426514585303517,75,415.2,6,51,0.139915618252298
"FWB_0062","FWB_0062_2008","Oxyeleotris lineolata_McLeod River","McLeod River","Butidae","Oxyeleotris lineolata","species","lotic",145,-16.5,0.231682960159781,0.132485171994717,0.222307153321868,0.0542001778221569,149,1459,3,73,0.186685349816874
"FWB_0064","FWB_0064_2008","Amniataba percoides_Mitchell River @ Cooktown Crossing","Mitchell River @ Cooktown Crossing","Terapontidae","Amniataba percoides","species","lotic",144.89,-16.566,0.604455311056778,0.00683975163842376,0.572512454865396,0.0326939774032474,62.3333333333333,4.33333333333333,3,4,0.0395337290416712
"FWB_0064","FWB_0064_2008","Glossamia aprion_Mitchell River @ Cooktown Crossing","Mitchell River @ Cooktown Crossing","Apogonidae","Glossamia aprion","species","lotic",144.89,-16.566,0.80421986778955,0.0481698041266804,0.787238904885964,0.0043971384015423,80,844,3,58,0.0525669425282227
"FWB_0064","FWB_0064_2008","Hephaestus fuliginosus_Mitchell River @ Cooktown Crossing","Mitchell River @ Cooktown Crossing","Terapontidae","Hephaestus fuliginosus","species","lotic",144.89,-16.566,0.753056234718826,0.0408182107418722,0.161067690479455,0.021826532848383,74.6666666666667,281.333333333333,3,30,0.0626447435902552
"FWB_0064","FWB_0064_2008","Leiopotherapon unicolor_Mitchell River @ Cooktown Crossing","Mitchell River @ Cooktown Crossing","Terapontidae","Leiopotherapon unicolor","species","lotic",144.89,-16.566,0.4253192067373,0.0859943802698808,0.87461949814891,0.0132654603121852,71.2,683.2,5,68,0.099259840582066
"FWB_0064","FWB_0064_2008","Melanotaenia_Mitchell River @ Cooktown Crossing","Mitchell River @ Cooktown Crossing","Melanotaeniidae","Melanotaenia sp.","genus","lotic",144.89,-16.566,0.510567780494431,0.0587967787771312,0.677718360071301,0.0155312221782084,65,185.5,5,35,0.0743280009553396
"FWB_0064","FWB_0064_2008","Oxyeleotris lineolata_Mitchell River @ Cooktown Crossing","Mitchell River @ Cooktown Crossing","Butidae","Oxyeleotris lineolata","species","lotic",144.89,-16.566,0.716761749524586,0.0325645079643841,0.645934457699164,0.0333646825988395,171.4,800.8,5,70,0.0659291905632235
"FWB_0068","FWB_0068_2019","Hephaestus jenkinsi_Mungungudha","Mungungudha","Terapontidae","Hephaestus jenkinsi","species","lotic",125.195568,-18.504371,0.360320172108327,0.0632603306543022,0.172459279651296,0.012854283079032,184.666666666667,286.75,9,38,0.0761146137333342
"FWB_0068","FWB_0068_2019","Lates calcarifer_Mungungudha","Mungungudha","Latidae","Lates calcarifer","species","lotic",125.195568,-18.504371,0.659510250569476,0.083189575214948,0.310030970406056,0.0514879833071951,532,3307.5,5,105,0.134677558522143
"FWB_0068","FWB_0068_2019","Neoarius graeffei_Mungungudha","Mungungudha","Ariidae","Neoarius graeffei","species","lotic",125.195568,-18.504371,0.691438876233865,0.038171680174968,0.696948841477403,0.0406097047799389,246.666666666667,43.75,9,15,0.0787813849549069
"FWB_0073","FWB_0073_2009","Ambassis_OCD","OCD","Ambassidae","Ambassis sp.","genus","lentic",140.57383,-18.97382,0.950290416263311,0.00124314185602138,0.17912356420269,0.0101701570693119,50,14.4,6,9,0.0114132989253333
"FWB_0073","FWB_0073_2009","Anodontiglanis dahli_OCD","OCD","Plotosidae","Anodontiglanis dahli","species","lentic",140.57383,-18.97382,0.757373346240723,0.00020094231440239,0.760247539448745,0.000252939052908221,128.333333333333,108.333333333333,3,20,0.00045388136731061
"FWB_0073","FWB_0073_2009","Leiopotherapon unicolor_OCD","OCD","Terapontidae","Leiopotherapon unicolor","species","lentic",140.57383,-18.97382,0.384801548886738,NA,0.776118380489142,NA,67,NA,1,0,NA
"FWB_0073","FWB_0073_2009","Melanotaenia_OCD","OCD","Melanotaeniidae","Melanotaenia sp.","genus","lentic",140.57383,-18.97382,0.794385285575992,0.00240295607957724,0.708889954556873,0.00545569964746899,59.1666666666667,26.9666666666667,6,15,0.00785865572704623
"FWB_0073","FWB_0073_2009","Nematalosa erebi_OCD","OCD","Dorosomatidae","Nematalosa erebi","species","lentic",140.57383,-18.97382,0.637967086156825,0.106255387424208,0.337130917311777,0.066740258498488,96,1392,10,128,0.172995645922696
"FWB_0073","FWB_0073_2009","Neoarius graeffei_OCD","OCD","Ariidae","Neoarius graeffei","species","lentic",140.57383,-18.97382,0.947886414972572,0.000609924133163526,0.828069694686123,0.00262908903110648,311.666666666667,258.333333333333,3,30,0.00323901316427001
"FWB_0073","FWB_0073_2009","Neosilurus hyrtlii_OCD","OCD","Plotosidae","Neosilurus hyrtlii","species","lentic",140.57383,-18.97382,0.685709099709584,0.0326107032108582,0.667089127902994,0.00522299440468615,127.375,3057.41071428571,8,146,0.0378336976155443
"FWB_0073","FWB_0073_2009","Oxyeleotris lineolata_OCD","OCD","Butidae","Oxyeleotris lineolata","species","lentic",140.57383,-18.97382,0.600887383026783,0.0450522924204698,0.636466397204905,0.037933751901214,76.8,89.2,6,NA,0.0829860443216838
"FWB_0073","FWB_0073_2009","Parambassis_OCD","OCD","Ambassidae","Parambassis sp.","genus","lentic",140.57383,-18.97382,0.593901258470474,0.0317953672717708,0.565715557991368,0.0199342949654265,53.75,15.5833333333333,4,9,0.0517296622371973
"FWB_0073","FWB_0073_2009","Scortum hillii_OCD","OCD","Terapontidae","Scortum hillii","species","lentic",140.57383,-18.97382,0.642078089706357,0.00821499862398232,0.767794752346373,0.0137368114141893,72.5,70.7,6,23,0.0219518100381716
"FWB_0073","FWB_0073_2009","Toxotes chatareus_OCD","OCD","Toxotidae","Toxotes chatareus","species","lentic",140.57383,-18.97382,0.835882542755728,0.00518129540585024,0.828572081021214,0.00312666635938459,68,61,3,14,0.00830796176523483
"FWB_0077","FWB_0077_2008","Lates calcarifer_Palmer River @ Drumduff","Palmer River @ Drumduff","Latidae","Lates calcarifer","species","lotic",143.0333333,-16.0333333,0.602077687443541,0.0658633349802119,0.761284305888622,0.0284770160956234,356.5,10905.9,6,255,0.0943403510758352
"FWB_0077","FWB_0077_2008","Leiopotherapon unicolor_Palmer River @ Drumduff","Palmer River @ Drumduff","Terapontidae","Leiopotherapon unicolor","species","lotic",143.0333333,-16.0333333,0.566882079077201,0.0241085261245219,0.597761790567546,0.129856198174953,93.6666666666667,377.333333333333,3,38,0.153964724299475
"FWB_0077","FWB_0077_2008","Melanotaenia_Palmer River @ Drumduff","Palmer River @ Drumduff","Melanotaeniidae","Melanotaenia sp.","genus","lotic",143.0333333,-16.0333333,0.335070530192481,0.00547704092094134,0.459152677857714,0.00210483571575992,52,NA,3,NA,0.00758187663670126
"FWB_0077","FWB_0077_2008","Nematalosa erebi_Palmer River @ Drumduff","Palmer River @ Drumduff","Dorosomatidae","Nematalosa erebi","species","lotic",143.0333333,-16.0333333,0.414485243753536,0.0277491245575973,0.120954664839557,0.0260272260285487,174,5952,7,177,0.0537763505861461
"FWB_0077","FWB_0077_2008","Neoarius graeffei_Palmer River @ Drumduff","Palmer River @ Drumduff","Ariidae","Neoarius graeffei","species","lotic",143.0333333,-16.0333333,0.438260023625877,0.15600894039654,0.832160937916334,0.00694569098251907,185,NA,3,NA,0.162954631379059
"FWB_0077","FWB_0077_2008","Oxyeleotris lineolata_Palmer River @ Drumduff","Palmer River @ Drumduff","Butidae","Oxyeleotris lineolata","species","lotic",143.0333333,-16.0333333,0.505802237509555,0.0029157239558049,0.653930189181988,0.0213598415166082,243.666666666667,14009.3333333333,3,226,0.0242755654724131
"FWB_0077","FWB_0077_2008","Scortum hillii_Palmer River @ Drumduff","Palmer River @ Drumduff","Terapontidae","Scortum hillii","species","lotic",143.0333333,-16.0333333,0.709089013967062,0.00434155806415909,0.331135091926459,0.00032105091306651,226,8,2,4,0.0046626089772256
"FWB_0077","FWB_0077_2008","Toxotes_Palmer River @ Drumduff","Palmer River @ Drumduff","Toxotidae","Toxotes sp.","genus","lotic",143.0333333,-16.0333333,0.270377319157807,0.0107388099425806,0.456434852118305,0.00148746869810308,NA,NA,3,NA,0.0122262786406837
"FWB_0080","FWB_0080_2009","Ambassis_RKW","RKW","Ambassidae","Ambassis sp.","genus","lentic",141.8482333,-20.2426167,0.58021875,0.0196543917410714,0.523085382562919,0.0234544224210826,87.5,5085.42857142857,8,199,0.043108814162154
"FWB_0080","FWB_0080_2009","Amniataba percoides_RKW","RKW","Terapontidae","Amniataba percoides","species","lentic",141.8482333,-20.2426167,0.3905,0.001775578125,0.0841325929665153,0.00383805800997106,62,3,3,3,0.00561363613497106
"FWB_0080","FWB_0080_2009","Anodontiglanis dahli_RKW","RKW","Plotosidae","Anodontiglanis dahli","species","lentic",141.8482333,-20.2426167,0.314125,NA,0.488353645345064,NA,161,NA,1,0,NA
"FWB_0080","FWB_0080_2009","Brachirus selheimi_RKW","RKW","Soleidae","Brachirus selheimi","species","lentic",141.8482333,-20.2426167,0.568375,NA,0.611379534145814,NA,63,NA,1,0,NA
"FWB_0080","FWB_0080_2009","Glossamia aprion_RKW","RKW","Apogonidae","Glossamia aprion","species","lentic",141.8482333,-20.2426167,0.49125,NA,0.54676570274753,NA,124,NA,1,0,NA
"FWB_0080","FWB_0080_2009","Lates calcarifer_RKW","RKW","Latidae","Lates calcarifer","species","lentic",141.8482333,-20.2426167,0.817583333333333,0.00371141666666666,0.731797312564602,0.0114911840225119,452.166666666667,3819.36666666667,6,176,0.0152026006891785
"FWB_0080","FWB_0080_2009","Leiopotherapon unicolor_RKW","RKW","Terapontidae","Leiopotherapon unicolor","species","lentic",141.8482333,-20.2426167,0.41146875,0.00936895182291667,0.400645417177472,0.0978408305953297,79.5,89.6666666666667,4,23,0.107209782418246
"FWB_0080","FWB_0080_2009","Melanotaenia_RKW","RKW","Melanotaeniidae","Melanotaenia sp.","genus","lentic",141.8482333,-20.2426167,0.518333333333333,0.00617089583333334,0.566741184106151,0.0251060709537899,63.6666666666667,342.333333333333,3,37,0.0312769667871232
"FWB_0080","FWB_0080_2009","Nematalosa erebi_RKW","RKW","Dorosomatidae","Nematalosa erebi","species","lentic",141.8482333,-20.2426167,0.283486111111111,0.0313817868923611,0.207783466743588,0.0202212837572636,133.666666666667,3785.25,9,192,0.0516030706496247
"FWB_0080","FWB_0080_2009","Neoarius graeffei_RKW","RKW","Ariidae","Neoarius graeffei","species","lentic",141.8482333,-20.2426167,0.834770833333333,0.0225712276041667,0.8489579577414,0.00993747589917004,323.333333333333,16595.8666666667,6,349,0.0325087035033367
"FWB_0080","FWB_0080_2009","Oxyeleotris lineolata_RKW","RKW","Butidae","Oxyeleotris lineolata","species","lentic",141.8482333,-20.2426167,0.685333333333333,0.0119653604166667,0.716689502656186,0.0039794892419307,188.333333333333,4232.26666666667,6,167,0.0159448496585974
"FWB_0080","FWB_0080_2009","Scortum hillii_RKW","RKW","Terapontidae","Scortum hillii","species","lentic",141.8482333,-20.2426167,0.5028125,0.00411330729166667,0.595153962645129,0.0349281041667467,215.25,3044.91666666667,4,133,0.0390414114584134
"FWB_0080","FWB_0080_2009","Tandanus tandanus_RKW","RKW","Plotosidae","Tandanus tandanus","species","lentic",141.8482333,-20.2426167,0.482583333333333,0.0281174114583333,0.714429941587943,0.00506801863892683,NA,NA,3,NA,0.0331854300972602
"FWB_0080","FWB_0080_2009","Toxotes chatareus_RKW","RKW","Toxotidae","Toxotes chatareus","species","lentic",141.8482333,-20.2426167,0.60940625,0.0171544830729167,0.686107305112858,0.00834981944380575,79.5,181.666666666667,4,29,0.0255043025167224
"FWB_0083","FWB_0083_2009","Ambassis_SDD","SDD","Ambassidae","Ambassis sp.","genus","lentic",141.0884333,-20.0456,0.549071230071669,0.0072804464906572,0.527928539122569,0.0201574808655866,52.25,30.9166666666667,4,13,0.0274379273562439
"FWB_0083","FWB_0083_2009","Leiopotherapon unicolor_SDD","SDD","Terapontidae","Leiopotherapon unicolor","species","lentic",141.0884333,-20.0456,0.708839159475404,0.060692891759611,0.502248856726469,0.038389321561599,81.8333333333333,511.766666666667,6,50,0.09908221332121
"FWB_0083","FWB_0083_2009","Melanotaenia_SDD","SDD","Melanotaeniidae","Melanotaenia sp.","genus","lentic",141.0884333,-20.0456,0.62120325678904,0.0249107306276942,0.421905623398161,0.0499368009260878,49.3333333333333,75.0666666666667,6,24,0.0748475315537821
"FWB_0083","FWB_0083_2009","Nematalosa erebi_SDD","SDD","Dorosomatidae","Nematalosa erebi","species","lentic",141.0884333,-20.0456,0.655477548632441,0.0502033829855186,0.166201819186894,0.0146050454311838,81,474.4,6,59,0.0648084284167024
